년도,부문,분야,도서명,저자,출판사,출판일,가격,예상독자,ISBN
2022,학술,순수과학,질병의 연금술 : 중독과 해독을 넘나드는 독성학의 세계,존 와이스너 / 이덕환,까치글방,2022-04-07,22000,성인,9788972917632
2022,학술,순수과학,한국 식물 이름의 유래 : 『조선식물향명집』 주해서,조민제 외 5인,심플라이프,2021-08-15,128000,성인,9791186757741
2022,학술,순수과학,한국 야생버섯 도감,"고평열, 구재필, 최석영, 홍기성",도서출판 광문각,2021-07-08,60000,성인,9788970935201
2022,학술,순수과학,환경과학 : 자연과 문명에 대한 통찰과 생태학적 시선으로 본 환경문제,박상규 외 5인,지오북(GEOBOOK),2022-02-28,33000,성인,9788994242811
2022,학술,기술과학,4차 산업혁명 시대와 에너지 기술,"윤양일, 김태영, 조성용",전남대학교출판문화원,2021-12-20,20000,성인,9788968498398
2022,학술,기술과학,Tough Cases 치과진료 후 발생하는 골치 아픈 증례들(2) : 구강안면통증,"김영균, 김일형",군자출판사,2021-08-16,90000,성인,9791159557446
2022,학술,기술과학,간호판례법과 간호표준,"김기경, 천희숙, 김나현",수문사,2022-01-10,30000,성인,9788930451444
2022,학술,기술과학,감각검사 : 원리에서 활용까지,서동순 외 9인,도서출판 파워북,2021-09-06,24000,성인,9788981604523
2022,학술,기술과학,건강 관련 인간대상연구에 대한 국제윤리가이드라인의 이해,국제의과학기구협의회 / 김은애,학지사메디컬,2022-01-10,13000,성인,9788960699632
2022,학술,기술과학,건물일체형 태양광발전,서항석 외 12인 ,도서출판 씨아이알,2021-07-27,32000,성인,9791156109877
2022,학술,기술과학,건축 시뮬레이션 시대와 도면의 죽음,데이비드 로스 쉬어 / 이준석,도서출판 씨아이알,2021-10-08,22000,성인,9791156109983
2022,학술,기술과학,건축예술과 양식,"헨드릭 페트루스 베를라헤 /김영철, 우영선, 김명식",아카넷,2021-11-30,23000,성인,9788957337509
2022,학술,기술과학,경관생태에 기초한 경관계획,나정화,경북대학교출판부,2021-09-15,29000,성인,9788971805725
2022,학술,기술과학,구름물리학,김경익 외 5인,도서출판 동화기술,2021-09-30,32000,성인,9788942593439
2022,학술,기술과학,국민건강보험의 발전과 과제,이규식,계축문화사,2022-04-20,38000,성인,9788956296777
2022,학술,기술과학,국민을 위한 한국 에너지의 미래 아젠다(Agenda),한국에너지학회(황주호 외 34인),한림원(주),2022-04-28,30000,성인,9788957083390
2022,학술,기술과학,기타과 채소의 채종이론과 실제,이광식,토담미디어,2022-02-28,30000,성인,9791162491270
2022,학술,기술과학,난생처음 응급구조,이태양,군자출판사,2022-02-11,30000,성인,9791159558269
2022,학술,기술과학,데이터통신과 해양정보통신망,"손주영, 김정우",GS인터비전,2021-08-25,33000,성인,9791155763490
2022,학술,기술과학,도수의학,대한도수의학회(유승모 외 13인),도서출판 대한의학,2022-04-28,190000,성인,9791155902219
2022,학술,기술과학,두개안면기형의 포괄적 관리 : 교정치료를 중심으로,"손우성, 김성훈",(사)부산대학교출판문화원,2021-12-01,50000,성인,9788973167272
2022,학술,기술과학,디지털헬스케어를 위한 웨어러블 기술,"Raymond Kai-Yu Tong /구성욱, 장원석, 김규범, 김규석",라임하우스,2021-07-10,34000,성인,9791197014383
2022,학술,기술과학,리셋 for 미래 한국의료복지,윤인모,(주)서울경제경영출판사,2021-11-18,16000,성인,9791162820964
2022,학술,기술과학,메타버스 제페토 쉽게 따라하기,주종민,진한엠앤비,2022-02-21,16000,성인,9791129026279
2022,학술,기술과학,모빌리티의 미래,서성현,반니,2021-12-02,20000,성인,9791167960184
2022,학술,기술과학,문화로 도시 읽기 : 도시재생&middot;문화기획&middot;장소마케팅을 실천한 서른 곳의 이야기들,김지나,도서출판 한숲,2021-08-05,17800,성인,9791187511298
2022,학술,기술과학,발명특허와 트리즈,강태원,GS인터비전,2021-12-27,18000,성인,9791155763858
2022,학술,기술과학,배터리의 미래,"M. 스탠리 위팅엄, 거브랜드 시더,강기석, 최장욱",이음,2021-12-31,18000,성인,9791190944571
2022,학술,기술과학,보건의료의 경제성 평가,"Michael F. Drummond, Mark J. Sculpher, Karl Claxton, Greg L. Stoddart, George W. Torrance / 이상일",(주)범문에듀케이션,2022-02-03,28000,성인,9791159432491
2022,학술,기술과학,부항요법,Ilkay Zihni Chirali / 김건형 외 10인,도서출판 한미의학,2021-09-10,45000,성인,9791190322317
2022,학술,기술과학,비욘드 워터 : 누구를 위한 물관리인가?,"한국수자원학회(안재현, 박진원, 이상은, 송주일)",교문사,2021-11-23,18500,성인,9788936322809
2022,학술,기술과학,사람 해부학의 역사,"T. V. N. Persaud, Marios Loukas, R. Shane Tubbs / 송창호",소리내,2022-03-10,40000,성인,9791163721208
2022,학술,기술과학,사회 대변혁과 드론시대,"박승대, 구본환",형설출판사,2021-09-30,29000,성인,9788947285636
2022,학술,기술과학,생체공학,정종훈 외 18인,문운당,2022-02-28,37000,성인,9791156926023
2022,학술,기술과학,소아 호흡기 감염학,"이환종, 최은화",서울대학교출판문화원,2021-08-10,98000,성인,9788952129420
2022,학술,기술과학,수소 모빌리티 입문,김홍집 외 7인,충남대학교출판문화원,2022-02-01,25000,성인,9791165031428
2022,학술,기술과학,수치료 및 수중운동학,이관섭 외 13인,대한나래출판사,2022-02-25,35000,성인,9788957418451
2022,학술,기술과학,스마트팩토리 구현을 위한 디지털 트윈(1) : NX-MCD를 활용한 가상 시스템과 시제품 제작,김진광,도서출판 광문각,2022-02-25,23000,성인,9788970936918
2022,학술,기술과학,실무를 위한 식품포장 위생&middot;안전관리,"김정민, 배호재, 최원영, 박준석",수학사,2021-10-25,27000,성인,9788971407387
2022,학술,기술과학,실전에 강한 드론 제작과 정비 : 이론부터 실무까지,박장환,한빛아카데미(주),2022-01-20,28000,성인,9791156645818
2022,학술,기술과학,아기치과 입문서 : 구강기능 &amp; 치열,"Mashiko Masanori /이효설, 강정민, 이고은",대한나래출판사,2022-01-05,30000,성인,9788957418284
2022,학술,기술과학,외과초음파학,대한외과초음파학회,군자출판사,2021-11-19,150000,성인,9791159557767
2022,학술,기술과학,운동손상 분석과 관리를 위한 KEMA 접근법(1),권오윤 외 15인,학지사메디컬,2022-03-10,55000,성인,9788960698383
2022,학술,기술과학,"울분 : 사회적, 심리학적, 임상적 측면들","Michael Linden, Andreas Maercker / 강형원, 김수임, 김혜겸, 정문주",군자출판사,2021-07-05,25000,성인,9791159557286
2022,학술,기술과학,유&middot;청소년 축구선수 과사용부상 예방가이드북,대한스포츠의학회,군자출판사,2021-10-08,35000,성인,9791159557668
2022,학술,기술과학,"유니버설 패션 : 다양성을 향해, 소수와 함께","미테라 사다코, 사사자키 아야노 /권유미",미진사,2022-03-31,22000,성인,9788940806616
2022,학술,기술과학,음식과 치유 : 아시아의 전통 의학과 현대 영양학,폴 피치포드 / 이희건,이데아,2022-02-14,96000,성인,9791189143275
2022,학술,기술과학,의료기술 사업화,"Kevin E. Behrns, Bruce Gingles, Michael G. Sarr / 이문재",라임하우스,2021-10-30,28000,성인,9791197014352
2022,학술,기술과학,의료인류학 : 불평등한 아픔을 넘어 더 나은 세상으로,"Merrill Singer, Hans A. Baer, Debbi Long, Alex Pavlotski /문우종, 김희경, 오은정",메디컬에듀케이션,2022-02-28,20000,성인,9791191431353
2022,학술,기술과학,이미지 스케이프 : 이미지로 만나는 조경 이야기 ,주신하,도서출판 한숲,2022-03-31,22000,성인,9791187511342
2022,학술,기술과학,인공지능 비즈니스,정종기,형설미래교육원,2021-09-17,38000,성인,9791186320990
2022,학술,기술과학,임상족부학과 족부보조기,"최근선, 이찬우",도서출판 대한의학,2021-10-22,70000,성인,9791155902004
2022,학술,기술과학,자격궁루 육백년,남문현,건국대학교출판부,2022-03-15,25000,성인,9788971077658
2022,학술,기술과학,전문간호사 역할개발과 정책,Lucille A. Joel / 김연희 외 8인,계축문화사,2022-03-20,36000,성인,9788956296753
2022,학술,기술과학,정밀기계설계,장인배,도서출판 씨아이알,2021-08-06,38000,성인,9791156109853
2022,학술,기술과학,정신병리학,강웅구,서울대학교출판문화원,2021-12-10,43000,성인,9788952129864
2022,학술,기술과학,정신이상 혹은 조광증의 의학철학 논고,필립 피넬 / 이충훈,아카넷,2022-03-31,32000,성인,9788957337844
2022,학술,기술과학,지속가능사회와 소비생활,"홍은실, 서리나, 신효연",전남대학교출판문화원,2022-02-28,19000,성인,9788968498732
2022,학술,기술과학,초보자를 위한 머신러닝&middot;딥러닝,송정현,형설미래교육원,2021-09-17,38000,성인,9791186320914
2022,학술,기술과학,최소침습수술 아틀라스 ,"John G. Hunter, Donn H. Spight /강창무",바이오메디북,2022-01-10,130000,성인,9791185375212
2022,학술,기술과학,친환경 수처리와 신재생 에너지를 위한 이온교환막의 전기화학 공정,문승현,GIST PRESS,2021-10-25,18000,성인,9791190961097
2022,학술,기술과학,"친환경 전기동력자동차 : HEV, PHEV, BEV, FCEV",김재휘,(주)골든벨,2021-07-05,33000,성인,9791158065287
2022,학술,기술과학,콘크리트이야기,한천구,기문당,2021-08-15,16000,성인,9788962259186
2022,학술,기술과학,"태양, 바람, 빛 친환경 건축 통합설계 디자인전략","MARK DeKAY, G.Z.BROWN / 박지영, 이경선, 오준걸",도서출판 대가,2021-10-20,23000,성인,9788962852899
